OSEBuildingID,DataYear,NumberofFloors,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),LargestPropertyUseTypeGFA,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,OHE_Campus,OHE_Multifamily,OHE_NonResidential,OHE_SPS-District K-12,OHE_Autres_Neighborhood,OHE_BALLARD,OHE_CENTRAL,OHE_DELRIDGE NEIGHBORHOODS,OHE_DOWNTOWN,OHE_EAST,OHE_GREATER DUWAMISH,OHE_LAKE UNION,OHE_MAGNOLIA / QUEEN ANNE,OHE_NORTH,OHE_NORTHEAST,OHE_NORTHWEST,OHE_SOUTHEAST,OHE_SOUTHWEST,OHE_Autres_LargestPropertyUseType,OHE_Distribution Center,OHE_Hotel,OHE_K-12 School,OHE_Multifamily Housing,OHE_Non-Refrigerated Warehouse,OHE_Office,OHE_Other,OHE_Retail Store,OHE_Worship Facility,OHE_Autres_ComplianceStatus,OHE_Compliant,OHE_Not Compliant,OHE_Account Requires Verification,OHE_Autres_ComplianceIssue,OHE_No Issue,OHE_Portfolio Manager Account Not Shared,TotalGHGEmissions,SiteEnergyUse(kBtu)
29792.0,2019.0,3.0,55052.0,0.0,99.0,25.3,2001778.0,70.9,41615.0,1145137.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.3,2000175.0
30207.0,2019.0,6.0,43645.0,0.0,83.0,36.2,1773587.0,89.9,41615.0,1145137.0,338864.0,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,118.7,8206156.0
30571.0,2019.0,3.0,32881.0,0.0,68.6,36.1,1773587.0,83.3,20680.0,1351009.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,126.6,3595184.0
30847.0,2019.0,6.0,43645.0,0.0,89.0,31.3,2884008.0,78.3,41615.0,1145137.0,488724.0,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,40.7,2887061.2
31167.0,2019.0,4.0,43645.0,0.0,93.0,37.1,1773587.0,75.0,41615.0,1145137.0,338864.0,1.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,174.0,6485209.0
31187.0,2019.0,5.0,54950.0,0.0,99.0,27.8,1811771.0,65.3,65115.0,1341417.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8.3,1349249.0
32429.0,2019.0,4.0,50147.0,0.0,72.0,36.1,1773587.0,83.3,26554.0,1145137.0,800975.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,272.5,8990365.0
32454.0,2019.0,5.0,37804.0,0.0,66.0,36.1,2589313.0,95.3,37804.0,504703.0,338864.0,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,113.8,2634728.0
33254.0,2019.0,4.0,43645.0,0.0,82.0,40.7,1773587.0,101.4,41615.0,1145137.0,338864.0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,141.7,9747838.0
33289.0,2019.0,4.0,43645.0,0.0,63.0,36.1,1773587.0,83.3,41615.0,1145137.0,0.0,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,52.0,8398734.0
33408.0,2019.0,1.0,24697.0,0.0,78.4,36.1,1525462.0,83.3,15300.0,746593.0,778868.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46.0,1526524.0
33527.0,2019.0,1.0,61050.0,0.0,69.0,36.1,1773587.0,83.3,61050.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,98.9,3807294.0
33548.0,2019.0,5.0,43645.0,0.0,58.4,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,438.3,12091462.0
33747.0,2019.0,2.0,23342.0,0.0,78.2,36.1,2310900.0,83.3,26400.0,1474560.0,836340.0,0.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,53.5,2332822.0
34148.0,2019.0,6.0,43645.0,0.0,87.0,40.0,1773587.0,94.0,41615.0,1145137.0,822537.0,0.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,58.4,3243478.0
34248.0,2019.0,4.0,22625.0,0.0,90.0,44.9,1016982.0,88.1,22625.0,529232.0,487750.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,29.2,1033164.0
34348.0,2019.0,3.0,43645.0,0.0,49.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,97.0,7430434.0
34891.0,2019.0,1.0,37864.0,0.0,82.0,36.1,1773587.0,83.3,37864.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,84.4,6025096.0
35391.0,2019.0,4.0,34010.0,0.0,45.2,41.8,2967738.0,83.3,41615.0,1145137.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,18.3,2967738.0
35392.0,2019.0,4.0,45980.0,0.0,88.0,36.1,1773587.0,83.3,45980.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,146.9,6971941.0
35431.0,2019.0,5.0,34728.0,0.0,46.0,31.0,1076414.0,86.8,34728.0,1076414.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.6,1087920.0
35436.0,2019.0,5.0,34480.0,0.0,71.0,24.6,847570.0,68.8,34480.0,847570.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.2,857812.0
36034.0,2019.0,3.0,45243.0,0.0,36.0,36.1,1773587.0,83.3,45243.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,131.8,5593164.0
36087.0,2019.0,4.0,56800.0,0.0,76.0,34.5,1957554.0,78.5,56800.0,1372621.0,584933.0,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,39.5,1941769.0
36587.0,2019.0,1.0,45000.0,0.0,70.2,36.1,1773587.0,83.3,26321.0,968241.0,338864.0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,157.3,3859787.0
37008.0,2019.0,6.0,43645.0,0.0,66.0,46.0,1773587.0,94.2,41615.0,1145137.0,338864.0,1.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,405.6,15640567.0
37248.0,2019.0,4.0,43645.0,0.0,42.0,21.5,1567743.0,59.7,41615.0,1543592.0,24151.0,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10.8,1583400.0
39332.0,2019.0,2.0,43645.0,0.0,79.0,35.5,1773587.0,71.4,41615.0,1145137.0,338864.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,134.8,4666159.0
39673.0,2019.0,3.0,20000.0,0.0,86.6,23.8,564589.0,66.6,23752.0,564589.0,0.0,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.5,568159.0
39768.0,2019.0,4.0,43645.0,0.0,91.0,36.8,1773587.0,78.4,41615.0,1145137.0,338864.0,1.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,213.9,8948266.0
40008.0,2019.0,3.0,21947.0,0.0,76.0,36.1,1773587.0,83.3,14877.0,947396.0,826191.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,49.7,1789768.0
40028.0,2019.0,1.0,43645.0,0.0,78.0,34.1,1773587.0,76.2,41615.0,1145137.0,338864.0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,300.5,14252468.0
40031.0,2019.0,0.0,30287.0,0.0,46.0,36.1,2055622.0,83.3,28050.0,1665560.0,390062.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31.0,2050153.0
40034.0,2019.0,0.0,21931.0,0.0,78.6,36.1,1773587.0,83.3,31845.0,1169586.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,155.8,4058102.0
40067.0,2019.0,6.0,43645.0,0.0,69.0,36.1,1773587.0,83.3,41615.0,1145137.0,0.0,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,24.9,4041550.0
40348.0,2019.0,2.0,43645.0,0.0,68.2,47.4,1773587.0,83.3,64000.0,1145137.0,261147.0,0.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,53.4,6678016.0
40388.0,2019.0,4.0,24386.0,0.0,93.0,20.8,508203.0,58.4,24386.0,508203.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.1,514341.0
40447.0,2019.0,1.0,43645.0,0.0,55.8,36.1,1773587.0,83.3,38476.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,222.4,8130420.0
40529.0,2019.0,4.0,35796.0,0.0,72.0,29.4,1019629.0,82.4,34636.0,1019629.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.3,1017692.0
41068.0,2019.0,4.0,43228.0,0.0,94.0,28.8,909366.0,80.7,31565.0,909366.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.6,893778.0
41070.0,2019.0,4.0,35560.0,0.0,94.0,33.1,633593.0,92.7,19130.0,633593.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.9,628667.0
41527.0,2019.0,7.0,28624.0,0.0,65.0,51.3,1452195.0,83.3,28309.0,923239.0,528956.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,33.8,1464334.0
41927.0,2019.0,5.0,43645.0,0.0,75.2,36.1,1773587.0,83.3,41615.0,1145137.0,0.0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67.8,10898176.0
41928.0,2019.0,1.0,51400.0,0.0,78.0,36.1,1773587.0,83.3,51841.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,311.7,11569677.0
41987.0,2019.0,6.0,43645.0,0.0,91.0,33.5,1773587.0,67.2,41615.0,1145137.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,186.3,6843180.0
42067.0,2019.0,6.0,43645.0,0.0,76.0,53.7,1773587.0,83.3,41615.0,1145137.0,338864.0,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,159.6,7061868.0
42069.0,2019.0,1.0,26263.0,0.0,42.0,36.1,2086649.0,83.3,26263.0,1145137.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12.9,2086649.0
42070.0,2019.0,4.0,43645.0,0.0,53.2,39.2,1773587.0,83.3,41615.0,1145137.0,305567.0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,35.7,3482348.0
42074.0,2019.0,3.0,31930.0,0.0,75.0,31.6,1007473.0,88.3,31930.0,1007473.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.2,1017872.0
42076.0,2019.0,4.0,43645.0,0.0,83.4,33.5,1773587.0,63.4,41615.0,1145137.0,338864.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,140.8,4694733.0
42087.0,2019.0,6.0,39636.0,0.0,59.0,41.6,1706494.0,83.3,41000.0,1701688.0,4806.0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10.7,1713028.0
42168.0,2019.0,3.0,29646.0,0.0,75.0,30.4,904326.0,85.1,29744.0,904326.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.6,913861.0
43247.0,2019.0,3.0,29656.0,0.0,93.0,27.7,820892.0,59.2,29656.0,510023.0,310869.0,0.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19.7,821670.0
43867.0,2019.0,5.0,30993.0,0.0,61.0,36.1,1773587.0,83.3,24015.0,1568153.0,338864.0,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,236.9,5846265.0
43948.0,2019.0,2.0,39212.0,0.0,63.4,28.6,1121710.0,80.1,39212.0,1121710.0,0.0,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,6.9,1142267.0
44187.0,2019.0,5.0,43645.0,0.0,96.0,38.1,1773587.0,84.6,41615.0,1145137.0,338864.0,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,102.2,4716731.0
44267.0,2019.0,3.0,38264.0,0.0,57.0,46.7,1785270.0,80.5,38264.0,689632.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,62.4,1820475.0
45287.0,2019.0,1.0,21400.0,0.0,49.4,36.1,2801108.0,83.3,11737.0,703880.0,338864.0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,115.7,2801108.0
45927.0,2019.0,8.0,43645.0,0.0,64.6,36.1,1773587.0,83.3,41615.0,1145137.0,39522.0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1766.4,46739392.0
46427.0,2019.0,6.0,43645.0,0.0,98.0,34.5,2584432.0,82.3,41615.0,1145137.0,609376.0,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,44.5,2588716.0
48287.0,2019.0,4.0,43645.0,0.0,59.6,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,775.0,40024260.0
49467.0,2019.0,6.0,47022.0,0.0,98.0,28.5,1418765.0,63.1,45113.0,940048.0,478717.0,0.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,31.2,1416772.0
49687.0,2019.0,4.0,33997.0,0.0,78.6,36.1,1773587.0,83.3,33997.0,1145137.0,625330.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,85.8,9149498.0
49693.0,2019.0,6.0,43645.0,0.0,82.6,47.1,1773587.0,93.7,41615.0,1145137.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,472.4,16887826.0
49695.0,2019.0,4.0,43645.0,0.0,95.0,39.0,1773587.0,83.3,41615.0,1145137.0,338864.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,165.0,15900868.0
49697.0,2019.0,6.0,43645.0,0.0,97.4,36.1,129224.2,83.3,41615.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.56,137109.6
49698.0,2019.0,6.0,43645.0,0.0,96.0,28.6,1773587.0,76.9,41615.0,1145137.0,236416.0,0.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,33.9,3672777.0
49699.0,2019.0,2.0,43645.0,0.0,78.8,36.1,1140047.0,83.3,41615.0,1009747.0,130300.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.1,1127333.0
49703.0,2019.0,1.0,43645.0,0.0,73.0,45.7,1773587.0,59.5,41615.0,764759.0,338864.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,243.8,5415992.0
49704.0,2019.0,6.0,43645.0,0.0,100.0,35.8,1773587.0,73.5,41615.0,1145137.0,338864.0,0.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,118.5,4565744.0
49705.0,2019.0,0.0,43645.0,0.0,88.2,37.2,1773587.0,71.9,41615.0,1145137.0,338864.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,617.1,21348828.0
49706.0,2019.0,6.0,43645.0,0.0,54.2,27.8,1773587.0,62.0,41615.0,1145137.0,338864.0,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,91.2,4302131.0
49707.0,2019.0,6.0,32250.0,0.0,77.0,27.4,631794.0,76.8,23026.0,631794.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.9,634631.0
49709.0,2019.0,2.0,53575.0,0.0,78.6,36.1,1773587.0,83.3,53575.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,486.7,26802676.0
49710.0,2019.0,7.0,43645.0,0.0,96.0,34.6,1773587.0,70.2,41615.0,1145137.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,251.1,9334900.0
49714.0,2019.0,6.0,43645.0,0.0,99.0,35.0,1773587.0,66.9,41615.0,1730749.0,338864.0,1.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,105.4,3528020.0
49715.0,2019.0,5.0,43645.0,0.0,92.0,30.7,1773587.0,58.6,41615.0,1145137.0,338864.0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,191.3,6465375.0
49716.0,2019.0,7.0,43645.0,0.0,77.0,45.1,1773587.0,101.9,41615.0,1145137.0,338864.0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,182.6,8910322.0
49717.0,2019.0,4.0,34589.0,0.0,72.0,39.5,1705764.0,85.8,43210.0,1095811.0,609953.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,39.2,1717339.0
49719.0,2019.0,4.0,43645.0,0.0,58.0,36.1,2859132.0,83.3,43390.0,1400135.0,338864.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,86.1,2862726.0
49721.0,2019.0,3.0,11111.0,0.0,84.6,41.4,865509.0,100.6,20890.0,681326.0,184183.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14.0,878195.0
49722.0,2019.0,5.0,59205.0,0.0,97.4,36.1,129224.2,83.3,53267.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.56,137109.6
49725.0,2019.0,7.0,43645.0,0.0,67.0,36.1,1773587.0,83.3,41615.0,1145137.0,0.0,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1063.4,44041784.0
49728.0,2019.0,4.0,43645.0,0.0,61.0,52.2,1773587.0,83.3,41615.0,1145137.0,338864.0,0.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,518.4,25102966.0
49729.0,2019.0,7.0,43645.0,0.0,99.0,36.7,1773587.0,65.8,41615.0,1415239.0,338864.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,111.0,3363915.0
49730.0,2019.0,7.0,43645.0,0.0,99.0,34.7,1773587.0,67.3,41615.0,1145137.0,338864.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,263.9,9076776.0
49731.0,2019.0,7.0,60084.0,0.0,43.0,36.1,1773587.0,83.3,60084.0,1145137.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,111.1,3894068.0
49732.0,2019.0,8.0,43645.0,0.0,89.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1854.9,62694992.0
49733.0,2019.0,4.0,43645.0,0.0,67.0,42.3,1773587.0,83.3,41615.0,1145137.0,338864.0,1.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,133.6,8572370.0
49734.0,2019.0,4.0,31962.0,0.0,77.0,33.8,1048824.0,94.6,29700.0,1048824.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.5,1054365.0
49735.0,2019.0,4.0,50466.0,0.0,78.6,36.1,1773587.0,83.3,52596.0,1446049.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,183.7,4699611.0
49736.0,2019.0,4.0,22620.0,0.0,66.0,36.1,2760255.0,83.3,25753.0,1244460.0,338864.0,0.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,88.2,2786346.0
49737.0,2019.0,3.0,30794.0,0.0,73.0,36.1,1773587.0,83.3,24588.0,1091634.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,134.5,3461982.0
49738.0,2019.0,6.0,43645.0,0.0,65.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,302.0,10755432.0
49739.0,2019.0,6.0,41502.0,0.0,63.6,36.1,2421556.0,102.1,43186.0,1067415.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,78.5,2453804.0
